Job Request ID ,Application Date,Customer Name,Gender,Contact Number,Email Address,National ID Number,Administrative Division (Lagos),Street Name,Zipcode,Description of Need,Latitude,Longitude,Job Status,Completed Date and time,Label,LCDA,Region,LGA
PP20160818184,08/18/2016,Oluwaseun Oladipo,Male,2.34807E+12,oluwaseun.oladipo56@outlook.com,14406336905,Ikeja Division,Rosewood,94127,Low water pressure affecting entire household supply,6.525715,3.34542,,13/02/2026 04:03,Sanitation failure,Badagry Central LCDA,Badagry,Ajeromi-Ifelodun
PP20180926229,09/26/2018,Chioma Ibrahim,Female,2.34807E+12,chioma.ibrahim27@outlook.com,5919076114,Epe Division,Marina,94123,"renew permit #pp20170727376, and add (1) gas line installation.",6.584924,3.967954,,13/02/2026 04:03,Sanitation failure,Surulere LCDA,Lagos Island,Apapa
PP20110110239,01/10/2011,Zainab Akinyemi,Female,2.34909E+12,zainab.akinyemi29@outlook.com,33809827492,Badagry Division,Hyde,94102,Bathroom floor drain completely clogged with wastewater backup,6.462434,3.191715,,13/02/2026 04:03,Blockage,Ifako-Agege LCDA,Ikeja,Mushin
PP20170710808,07/10/2017,Obinna Balogun,Male,2.3491E+12,obinna.balogun11@hotmail.com,88722992518,Ikorodu Division,Clayton,94117,Persistent dripping tap in kitchen wasting water daily,6.606888,3.495175,,13/02/2026 04:03,Sanitation failure,Ayobo-Ipaja LCDA,Badagry,Ojo
PP20091020767,10/20/2009,Ayomide Eze,Male,2.34902E+12,ayomide.eze39@yahoo.com,19793340359,Ikeja Division,Santa Rosa,94112,(1) sub pump,6.569394,3.301982,,13/02/2026 04:03,Sanitation failure,Ikosi-Isheri LCDA,Ikeja,Somolu
PP20140814224,08/14/2014,Emeka Danladi,Male,2.34804E+12,emeka.danladi73@yahoo.com,12328544181,Lagos Island Division,Filbert,94123,remodel bathroom and kitchen,6.535759,3.37766,,13/02/2026 04:03,Sanitation failure,Surulere LCDA,Lagos Island,Apapa
PP20190228560,02/28/2019,Zainab Danladi,Female,2.34902E+12,zainab.danladi84@gmail.com,46274922223,Badagry Division,Scott,94117,unit #2: 1)rehabilitate extg bathroom and kitchen 2)install washer/dryer,6.41338,2.889384,,13/02/2026 04:03,Sanitation failure,Coker-Aguda LCDA,Ikeja,Agege
PP20151113535,11/13/2015,Adebayo Ekanem,Male,2.34809E+12,adebayo.ekanem62@hotmail.com,90299477885,Badagry Division,Green,94133,Severe shower pipe rupture flooding entire bathroom,6.44116,3.251325,,13/02/2026 04:03,Sanitation failure,Ifako-Ijaiye LCDA,Badagry,Badagry
PP20141110669,11/10/2014,Yetunde Balogun,Female,2.34903E+12,yetunde.balogun25@hotmail.com,96322176759,Lagos Island Division,Pacific,94115,Flooding due to collapsed drainage system after rainfall,6.520585,3.365995,,13/02/2026 04:03,Blockage,Agbado-Oke Odo LCDA,Lagos Island,Apapa
PP20110110256,01/10/2011,Olamide Mohammed,Male,2.34807E+12,olamide.mohammed70@hotmail.com,94071087842,Ikeja Division,Pacific,94118,Open manhole with visible sewage leakage on street,6.556975,3.305467,,13/02/2026 04:03,Leak,Bariga LCDA,Badagry,Amuwo-Odofin
PP20190829957,08/29/2019,Ngozi Nnamdi,Female,2.34905E+12,ngozi.nnamdi90@yahoo.com,73083192585,Lagos Island Division,Rousseau,94112,to renew expired # pp20170906487---(1st floor: new fire sprinkler system),6.43153,3.409798,,13/02/2026 04:03,Sanitation failure,Ikosi-Isheri LCDA,Ikeja,Somolu
PP20120907392,09/07/2012,Chisom Nwosu,Female,2.34806E+12,chisom.nwosu53@outlook.com,30162153088,Ikeja Division,Santa Rita,94116,Sudden burst water pipe inside bathroom wall causing flooding,6.543214,3.363367,,13/02/2026 04:03,Leak,Coker-Aguda LCDA,Ikeja,Agege
PP20130325325,03/25/2013,Kunle Yakubu,Male,2.34906E+12,kunle.yakubu70@outlook.com,47565622929,Lagos Island Division,Geary,94102,Minor kitchen sink pipe leakage under cabinet,6.506542,3.357746,,13/02/2026 04:03,Leak,Agboyi-Ketu LCDA,Lagos Island,Surulere
PP20190529176,05/29/2019,Adebayo Chukwu,Male,2.34904E+12,adebayo.chukwu39@hotmail.com,50883166572,Epe Division,Landers,94114,"remodel (e) master bathroom. replaxe fixtures, new shower pan.",6.452708,3.604529,,13/02/2026 04:03,Sanitation failure,Oto-Awori LCDA,Lagos Island,Lagos Mainland
PP20150623721,06/23/2015,Adaeze Ibrahim,Female,2.34817E+12,adaeze.ibrahim20@outlook.com,19027761267,Lagos Island Division,Leavenworth,94109,unit 5 - remodel kitchen and bathroom with new fixture,6.453489,3.387212,,13/02/2026 04:03,Sanitation failure,Apapa-Iganmu LCDA,Ikeja,Ifako-Ijaiye
PP20131008837,10/08/2013,Tunde Umeh,Male,2.34818E+12,tunde.umeh79@yahoo.com,85928438919,Ikorodu Division,Cesar Chavez,94110,Persistent dripping tap in kitchen wasting water daily,6.623568,3.522171,,13/02/2026 04:03,Sanitation failure,Oriade LCDA,Lagos Island,Lagos Island
PP20120501253,05/01/2012,Chioma Mohammed,Female,2.34803E+12,chioma.mohammed38@hotmail.com,35594964507,Ikeja Division,18th,94121,Water main leakage along roadside causing traffic obstruction,6.527069,3.367386,,13/02/2026 04:03,Leak,Ikotun-Ikosi LCDA,Lagos Island,Lagos Mainland
PP20180129291,01/29/2018,Kelechi Chukwu,Male,2.34806E+12,kelechi.chukwu88@gmail.com,44955733287,Badagry Division,Anza,94118,"relocate sewer and water lines at 2 bathrooms, install new hydronic heating system, install plumbing fixtures.",6.42583,2.874236,,13/02/2026 04:03,Sanitation failure,Ikoyi-Obalende LCDA,Epe,Ibeju-Lekki
PP20151109399,11/09/2015,Chioma Afolabi,Female,2.34904E+12,chioma.afolabi15@hotmail.com,47548879285,Epe Division,Post,94109,Flooding due to collapsed drainage system after rainfall,6.577262,3.993175,,13/02/2026 04:03,Blockage,Oriade LCDA,Lagos Island,Lagos Island
PP20131216753,12/16/2013,Abdulrahman Afolabi,Male,2.34815E+12,abdulrahman.afolabi85@outlook.com,80053442805,Ikeja Division,29th,94131,"repair/replace waste water pipe to comply with complaint # 201334672, issued 11/6/13 and extended to 12/18/13",6.588374,3.334505,,13/02/2026 04:03,Sanitation failure,Eredo LCDA,Ikeja,Mushin
PP20080728853,07/28/2008,Ijeoma Danladi,Female,2.34807E+12,ijeoma.danladi89@yahoo.com,11891876789,Ikeja Division,Guerrero,94103,Bathroom floor drain completely clogged with wastewater backup,6.594692,3.290234,,13/02/2026 04:03,Blockage,Badagry Central LCDA,Badagry,Ajeromi-Ifelodun
PP20130820464,08/20/2013,Chioma Abiola,Female,2.34903E+12,chioma.abiola47@yahoo.com,82907934556,Lagos Island Division,Taraval,94116,Bathroom floor drain completely clogged with wastewater backup,6.521412,3.375618,,13/02/2026 04:03,Blockage,Surulere LCDA,Lagos Island,Apapa
PP20120224698,02/24/2012,Chisom Ajayi,Female,2.34902E+12,chisom.ajayi82@yahoo.com,92181893029,Ikeja Division,21st,94110,Open manhole with visible sewage leakage on street,6.603477,3.284029,,13/02/2026 04:03,Leak,Eredo LCDA,Ikeja,Mushin
PP20120514601,05/14/2012,Adaeze Bamidele,Female,2.3481E+12,adaeze.bamidele63@hotmail.com,13195904803,Badagry Division,Baker,94123,Severe shower pipe rupture flooding entire bathroom,6.483919,3.201675,,13/02/2026 04:03,Sanitation failure,Odi-Olowo/Ojuwoye LCDA,Lagos Island,Lagos Island
PP20180129309,01/29/2018,Oluwaseun Eze,Male,2.34813E+12,oluwaseun.eze16@yahoo.com,11414042130,Epe Division,Webster,94115,Toilet overflow due to heavily blocked drain system,6.458379,3.600821,,13/02/2026 04:03,Blockage,Igbogbo-Baiyeku LCDA,Badagry,Ojo
PP20170426852,04/26/2017,Adaeze Ibrahim,Female,2.34808E+12,adaeze.ibrahim49@outlook.com,20740186201,Lagos Island Division,Clay,94109,High-pressure pipe burst affecting multiple residential buildings,6.492905,3.362092,,13/02/2026 04:03,Leak,Oriade LCDA,Lagos Island,Lagos Island
PP20100219168,02/19/2010,Chioma Yakubu,Female,2.34814E+12,chioma.yakubu33@outlook.com,67439346630,Ikeja Division,Capp,94110,Open manhole with visible sewage leakage on street,6.614867,3.329403,,13/02/2026 04:03,Leak,Ikorodu North LCDA,Ikorodu,Ikorodu
PP20150508452,05/08/2015,Kunle Owolabi,Male,2.34809E+12,kunle.owolabi50@outlook.com,46367114230,Lagos Island Division,New Montgomery,94105,Cracked underground pipe slowly flooding compound,6.534239,3.380459,,13/02/2026 04:03,Sanitation failure,Lekki LCDA,Ikeja,Oshodi-Isolo
PP20130531206,05/31/2013,Temitope Ojo,Female,2.3481E+12,temitope.ojo48@yahoo.com,33321372510,Badagry Division,Monterey,94131,Sudden burst water pipe inside bathroom wall causing flooding,6.410234,2.871954,,13/02/2026 04:03,Leak,Amuwo-Odofin LCDA,Ikeja,Ifako-Ijaiye
PP20191021474,10/21/2019,Adebayo Akinyemi,Male,2.3481E+12,adebayo.akinyemi92@outlook.com,65936513875,Ikeja Division,Plymouth,94112,Water main leakage along roadside causing traffic obstruction,6.606564,3.319586,,13/02/2026 04:03,Leak,Ikorodu North LCDA,Ikorodu,Ikorodu
PP20140113370,01/13/2014,Amaka Mohammed,Female,2.34909E+12,amaka.mohammed78@yahoo.com,6072845358,Lagos Island Division,Sears,94112,remove bath tub. restore washer and dryer machine per approved plan. remove illegal stove and sink,6.454222,3.382733,,13/02/2026 04:03,Sanitation failure,Odi-Olowo/Ojuwoye LCDA,Lagos Island,Lagos Island
PP20180308465,03/08/2018,Yetunde Chukwu,Female,2.34906E+12,yetunde.chukwu68@gmail.com,61587045830,Badagry Division,34th,94116,Minor kitchen sink pipe leakage under cabinet,6.412344,2.898701,,13/02/2026 04:03,Leak,Yaba LCDA,Ikeja,Alimosho
PP20080421962,04/21/2008,Amaka Ekanem,Female,2.34905E+12,amaka.ekanem34@gmail.com,58569312016,Badagry Division,Masonic,94117,Minor kitchen sink pipe leakage under cabinet,6.472993,3.182677,,13/02/2026 04:03,Leak,Mosan-Okunola LCDA,Epe,Epe
PP20160613256,06/13/2016,Chukwudi Oladipo,Male,2.34904E+12,chukwudi.oladipo33@yahoo.com,88806688094,Ikeja Division,Buchanan,94102,Major pipe burst near primary school disrupting access road,6.600929,3.370299,,13/02/2026 04:03,Leak,Ikeja LCDA,Epe,Epe
PP20170807638,08/07/2017,Seyi Mohammed,Male,2.34903E+12,seyi.mohammed52@outlook.com,15156503246,Badagry Division,De Montfort,94112,Minor kitchen sink pipe leakage under cabinet,6.471908,3.330022,,13/02/2026 04:03,Leak,Ikosi-Isheri LCDA,Ikeja,Somolu
PP20080620803,06/20/2008,Chisom Ekanem,Female,2.34817E+12,chisom.ekanem63@yahoo.com,20855308969,Ikeja Division,25th,94114,"1 kitchen sink, 1 shower, 1 bathtub, 1 laundry tray, 1 cwm, 3 toilets, 4 lavatories, 1 area drain, 1 lightwell drain, 1 cathbasin, 1 sump, 1 ice make, 2 hosebibbs, 2 trap primeus, 2 back flow preventer (valves) 1 range, 1 furnace, 1 fire place, 1 dry (gas lines) 1 water heater.",6.51304,3.358539,,13/02/2026 04:03,Blockage,Ayobo-Ipaja LCDA,Badagry,Ojo
PP20110419558,04/19/2011,Kelechi Mohammed,Male,2.34816E+12,kelechi.mohammed88@yahoo.com,66677273643,Ikeja Division,Eddy,94109,Public tap pipe severely damaged in residential community,6.561893,3.301783,,13/02/2026 04:03,Sanitation failure,Surulere LCDA,Lagos Island,Apapa
PP20181121874,11/21/2018,Amaka Nnamdi,Female,2.34817E+12,amaka.nnamdi35@yahoo.com,35147146498,Ikorodu Division,Geary,94102,Bathroom floor drain completely clogged with wastewater backup,6.622312,3.506864,,13/02/2026 04:03,Blockage,Oriade LCDA,Lagos Island,Lagos Island
PP20140627874,06/27/2014,Ifeanyi Ekanem,Male,2.34809E+12,ifeanyi.ekanem70@yahoo.com,87812349193,Badagry Division,Broadway,94123,remodeling one bathroom.,6.41316,2.860122,,13/02/2026 04:03,Sanitation failure,Ayobo-Ipaja LCDA,Badagry,Ojo
PP20170821043,08/21/2017,Yetunde Afolabi,Female,2.34903E+12,yetunde.afolabi84@gmail.com,34505821717,Ikeja Division,Duboce,94103,install water heater,6.551382,3.317794,,13/02/2026 04:03,Sanitation failure,Badagry Central LCDA,Badagry,Ajeromi-Ifelodun
PP20171023746,10/23/2017,Yetunde Owolabi,Female,2.3481E+12,yetunde.owolabi88@hotmail.com,93830704625,Ikeja Division,Precita,94110,Minor kitchen sink pipe leakage under cabinet,6.547286,3.308625,,13/02/2026 04:03,Leak,Ikorodu North LCDA,Ikorodu,Ikorodu
PP20090406407,04/06/2009,Chisom Adebisi,Female,2.34808E+12,chisom.adebisi18@yahoo.com,5413659581,Ikeja Division,Downey,94117,shower pan inspection for 2 individual showers,6.54604,3.311704,,13/02/2026 04:03,Sanitation failure,Iba LCDA,Ikeja,Agege
PP20160211822,02/11/2016,Tunde Nwosu,Male,2.34815E+12,tunde.nwosu38@outlook.com,1289846291,Ikeja Division,Corbett,94131,"13r fire sprinkler system in entire house and run 2"" dedicated fire service.",6.581135,3.407308,,13/02/2026 04:03,Sanitation failure,Ifako-Ijaiye LCDA,Badagry,Badagry
PP20190227515,02/27/2019,Yetunde Oladipo,Female,2.34906E+12,yetunde.oladipo90@hotmail.com,55409169149,Ikeja Division,Terra Vista,94115,Sewer overflow spreading wastewater near market area,6.683126,3.337889,,13/02/2026 04:03,Sanitation failure,Ikeja LCDA,Epe,Epe
PP20170928106,09/28/2017,Seyi Akinyemi,Male,2.34904E+12,seyi.akinyemi67@yahoo.com,39040286143,Ikeja Division,Grant,94133,Underground water pipe burst near hospital entrance,6.602951,3.299978,,13/02/2026 04:03,Leak,Ayobo-Ipaja LCDA,Badagry,Ojo
PP20150724579,07/24/2015,Aisha Ajayi,Female,2.34813E+12,aisha.ajayi72@gmail.com,63825497091,Lagos Island Division,Shotwell,94110,Major pipe burst near primary school disrupting access road,6.438474,3.428323,,13/02/2026 04:03,Leak,Ifako-Ijaiye LCDA,Badagry,Badagry
PP20160606007,06/06/2016,Amaka Ibrahim,Female,2.34805E+12,amaka.ibrahim20@yahoo.com,60479448402,Badagry Division,Rosenkranz,94110,Flooding due to collapsed drainage system after rainfall,6.398057,2.895066,,13/02/2026 04:03,Blockage,Bariga LCDA,Badagry,Amuwo-Odofin
PP20130819423,08/19/2013,Bola Owolabi,Female,2.34813E+12,bola.owolabi98@yahoo.com,47913325912,Badagry Division,04th,94103,Toilet overflow due to heavily blocked drain system,6.455303,3.179422,,13/02/2026 04:03,Blockage,Ikoyi-Obalende LCDA,Epe,Ibeju-Lekki
PP20141015988,10/15/2014,Chinedu Eze,Male,2.34907E+12,chinedu.eze39@yahoo.com,19714306590,Badagry Division,Geary,94109,Low water pressure affecting entire household supply,6.441379,2.888019,,13/02/2026 04:03,Sanitation failure,Ikeja LCDA,Epe,Epe
PP20190702207,07/02/2019,Adebayo Okoye,Male,2.34813E+12,adebayo.okoye74@hotmail.com,83070140050,Ikeja Division,Devonshire,94131,Water pipeline rupture near highway causing erosion,6.579437,3.394647,,13/02/2026 04:03,Sanitation failure,Agboyi-Ketu LCDA,Lagos Island,Surulere
PP20160329176,03/29/2016,Ngozi Mohammed,Female,2.3491E+12,ngozi.mohammed67@yahoo.com,49412222390,Epe Division,21st,94114,Septic tank backflow causing strong sewage odor indoors,6.597898,3.970148,,13/02/2026 04:03,Sanitation failure,Agboyi-Ketu LCDA,Lagos Island,Surulere
PP20100401034,04/01/2010,Abdulrahman Adeyemi,Male,2.34818E+12,abdulrahman.adeyemi66@gmail.com,33734342270,Ikorodu Division,Embarcadero Center,94111,High-pressure pipe burst affecting multiple residential buildings,6.609366,3.507186,,13/02/2026 04:03,Leak,Oto-Awori LCDA,Lagos Island,Lagos Mainland
PP20120813752,08/13/2012,Temitope Danladi,Female,2.34902E+12,temitope.danladi63@gmail.com,21957532378,Ikorodu Division,22nd,94116,"2 bathroom, washer and dry, water heater. shower pan.",6.633564,3.518232,,13/02/2026 04:03,Sanitation failure,Oto-Awori LCDA,Lagos Island,Lagos Mainland
PP20090107172,01/07/2009,Kunle Balogun,Male,2.34805E+12,kunle.balogun78@yahoo.com,78744071559,Ikorodu Division,Vallejo,94109,Bathroom floor drain completely clogged with wastewater backup,6.617822,3.513583,,13/02/2026 04:03,Blockage,Ikosi-Isheri LCDA,Ikeja,Somolu
PP20140915105,09/15/2014,Obinna Nwosu,Male,2.3481E+12,obinna.nwosu33@outlook.com,38271451649,Epe Division,Jones,94109,remodel kitchen & bathroom.,6.463996,3.586397,,13/02/2026 04:03,Sanitation failure,Bariga LCDA,Badagry,Amuwo-Odofin
PP20130625921,06/25/2013,Obinna Adebisi,Male,2.34803E+12,obinna.adebisi60@outlook.com,33180032861,Lagos Island Division,Ulloa,94116,sewer repair with housetrap,6.449533,3.368688,,13/02/2026 04:03,Sanitation failure,Iba LCDA,Ikeja,Agege
PP20150702976,07/02/2015,Chioma Adeyemi,Female,2.34906E+12,chioma.adeyemi56@gmail.com,34933376305,Ikeja Division,Lurline,94122,High-pressure pipe burst affecting multiple residential buildings,6.625172,3.34094,,13/02/2026 04:03,Leak,Badagry Central LCDA,Badagry,Ajeromi-Ifelodun
PP20190702227,07/02/2019,Abdulrahman Yakubu,Male,2.34815E+12,abdulrahman.yakubu55@gmail.com,44575567367,Badagry Division,Fell,94117,High-pressure pipe burst affecting multiple residential buildings,6.463077,3.340718,,13/02/2026 04:03,Leak,Ikorodu North LCDA,Ikorodu,Ikorodu
PP20150212992,02/12/2015,Femi Okoye,Male,2.34905E+12,femi.okoye39@gmail.com,58535175367,Badagry Division,Paul,94124,to comply with complaint 201520841: roof drain relocated for rainwater.,6.41408,2.874181,,13/02/2026 04:03,Blockage,Oto-Awori LCDA,Lagos Island,Lagos Mainland
PP20110614866,06/14/2011,Chisom Oladipo,Female,2.34812E+12,chisom.oladipo88@hotmail.com,29292214505,Badagry Division,21st,94116,Underground water pipe burst near hospital entrance,6.445967,3.250845,,13/02/2026 04:03,Leak,Amuwo-Odofin LCDA,Ikeja,Ifako-Ijaiye
PP20150814183,08/14/2015,Yetunde Okoye,Female,2.3482E+12,yetunde.okoye66@gmail.com,61065211170,Lagos Island Division,Hickory,94102,Toilet overflow due to heavily blocked drain system,6.506002,3.358965,,13/02/2026 04:03,Blockage,Ifako-Ijaiye LCDA,Badagry,Badagry
PP20130214278,02/14/2013,Ayomide Oladipo,Male,2.34908E+12,ayomide.oladipo65@hotmail.com,27561862829,Ikeja Division,17th,94114,Cracked underground pipe slowly flooding compound,6.571208,3.417267,,13/02/2026 04:03,Sanitation failure,Oriade LCDA,Lagos Island,Lagos Island
PP20080723734,07/23/2008,Temitope Ajayi,Female,2.34808E+12,temitope.ajayi34@gmail.com,76246218120,Lagos Island Division,Front,94111,Persistent dripping tap in kitchen wasting water daily,6.498035,3.362658,,13/02/2026 04:03,Sanitation failure,Ikotun-Ikosi LCDA,Lagos Island,Lagos Mainland
PP20080625923,06/25/2008,Seyi Abiola,Male,2.34805E+12,seyi.abiola31@gmail.com,925923163,Epe Division,Avila,94123,Open manhole with visible sewage leakage on street,6.479199,3.595189,,13/02/2026 04:03,Leak,Agboyi-Ketu LCDA,Lagos Island,Surulere
PP20190808280,08/08/2019,Olamide Owolabi,Male,2.34907E+12,olamide.owolabi46@hotmail.com,3327699237,Lagos Island Division,35th,94116,Blocked drainage channel causing street-level flooding,6.490958,3.354639,,13/02/2026 04:03,Blockage,Ikotun-Ikosi LCDA,Lagos Island,Lagos Mainland
PP20150206832,02/06/2015,Seyi Ibrahim,Male,2.34812E+12,seyi.ibrahim37@yahoo.com,92444489488,Lagos Island Division,24th,94110,Open manhole with visible sewage leakage on street,6.438398,3.365988,,13/02/2026 04:03,Leak,Isolo LCDA,Ikeja,Ikeja
PP20140328449,03/28/2014,Opeyemi Bamidele,Female,2.34906E+12,opeyemi.bamidele39@outlook.com,93812069827,Ikeja Division,California,94121,Severe shower pipe rupture flooding entire bathroom,6.541788,3.351449,,13/02/2026 04:03,Sanitation failure,Ikoyi-Obalende LCDA,Epe,Ibeju-Lekki
PP20170725297,07/25/2017,Temitope Adeyemi,Female,2.34803E+12,temitope.adeyemi66@gmail.com,5543236629,Lagos Island Division,Broderick,94115,Major pipe burst near primary school disrupting access road,6.494486,3.375468,,13/02/2026 04:03,Leak,Amuwo-Odofin LCDA,Ikeja,Ifako-Ijaiye
PP20150515714,05/15/2015,Seyi Umeh,Male,2.34908E+12,seyi.umeh21@outlook.com,22409676783,Ikorodu Division,Valencia,94110,Water pipeline rupture near highway causing erosion,6.624456,3.514862,,13/02/2026 04:03,Sanitation failure,Ojodu LCDA,Lagos Island,Eti-Osa
,,Abdulrahman Mohammed,Male,2.34903E+12,abdulrahman.mohammed50@outlook.com,26887251543,Badagry Division,,,Underground water pipe burst near hospital entrance,6.449091,3.189787,,,Leak,Eredo LCDA,Ikeja,Mushin
,,Ifeanyi Danladi,Male,2.34813E+12,ifeanyi.danladi51@gmail.com,27958243515,Badagry Division,,,,6.405709,2.87366,,,Sanitation failure,Ikoyi-Obalende LCDA,Epe,Ibeju-Lekki
,,Seyi Okafor,Male,2.34909E+12,seyi.okafor74@yahoo.com,27995765889,Lagos Island Division,,,High-pressure pipe burst affecting multiple residential buildings,6.493432,3.354942,,,Leak,Ojodu LCDA,Lagos Island,Eti-Osa
,,Chioma Chukwu,Female,2.34817E+12,chioma.chukwu74@yahoo.com,93724293479,Badagry Division,,,Flooding due to collapsed drainage system after rainfall,6.447784,3.23559,,,Blockage,Epe LCDA,Badagry,Ajeromi-Ifelodun
,,Obinna Mohammed,Male,2.34815E+12,obinna.mohammed52@hotmail.com,72793127416,Ikeja Division,,,Severe shower pipe rupture flooding entire bathroom,6.563188,3.319377,,,Sanitation failure,Ojokoro LCDA,Badagry,Amuwo-Odofin
,,Yetunde Eze,Female,2.34813E+12,yetunde.eze29@yahoo.com,45160994868,Badagry Division,,,Cracked underground pipe slowly flooding compound,6.447227,3.343085,,,Sanitation failure,Ikorodu West LCDA,Ikorodu,Ikorodu
,,Obinna Ogunleye,Male,2.3491E+12,obinna.ogunleye72@outlook.com,80761252736,Lagos Island Division,,,Minor kitchen sink pipe leakage under cabinet,6.440695,3.36757,,,Leak,Apapa-Iganmu LCDA,Ikeja,Ifako-Ijaiye
,,Chukwudi Ekanem,Male,2.34808E+12,chukwudi.ekanem33@hotmail.com,31670497021,Lagos Island Division,,,Bathroom floor drain completely clogged with wastewater backup,6.432416,3.422188,,,Blockage,Ojokoro LCDA,Badagry,Amuwo-Odofin
